OrderID,ProductID,Quantity
004169778,206,1
004169778,534,1
004169778,136,2
004169778,119,1
004169778,329,3
004809414,170,2
004809414,645,1
004809414,287,3
003126306,359,1
003977546,733,1
003977546,817,1
003977546,446,2
003977546,117,3
005513883,710,1
005513883,991,3
005513883,431,4
005513883,786,4
005513883,730,2
005513883,554,1
000654304,349,3
000654304,709,1
000654304,991,4
000654304,513,1
000654304,934,3
000139738,668,1
000139738,96,1
000139738,768,1
005604374,299,1
009621692,917,3
000626813,170,2
000626813,468,2
009242573,467,4
009242573,992,4
009242573,403,1
009242573,707,4
009242573,32,1
008160870,337,1
008160870,640,4
008160870,646,3
000287944,5,4
000287944,125,3
000287944,412,3
000287944,270,1
000287944,560,4
000722713,325,2
000722713,779,3
000722713,863,1
000722713,427,2
000722713,526,3
002342332,411,3
002342332,796,4
007802012,828,4
007802012,83,4
007802012,721,4
007802012,863,4
007802012,584,3
007802012,823,2
002304853,573,2
002304853,420,4
002304853,898,1
002304853,619,4
006752135,882,3
006752135,933,3
006752135,308,4
005451069,794,4
008418845,34,3
008418845,717,3
008418845,116,3
008418845,645,3
001199834,850,3
001199834,357,4
001199834,867,2
001199834,706,1
001199834,385,4
006318655,806,1
005639802,71,2
005639802,650,3
005639802,715,1
005639802,175,1
005639802,239,2
000498972,636,1
000498972,788,2
000498972,932,3
000498972,328,3
009118418,35,2
009118418,494,2
009118418,760,3
001285869,652,3
001285869,153,2
001285869,491,2
001285869,655,3
009856378,546,4
009856378,897,2
009856378,905,4
009856378,819,4
009856378,145,3
009856378,192,2
008905594,287,1
008905594,286,3
008905594,936,3
008905594,994,1
007596669,364,1
007596669,107,3
007596669,814,3
007596669,79,3
007546625,821,1
007546625,321,3
003678618,338,3
003678618,179,3
003678618,403,4
003678618,233,3
004633289,869,4
004633289,912,1
004633289,868,1
004633289,22,4
004633289,564,1
004633289,316,3
007604474,954,3
007604474,973,4
007604474,182,3
007604474,49,3
005612874,15,2
005612874,203,2
005612874,24,2
003607424,526,1
003607424,860,2
003607424,299,1
003607424,811,4
003607424,716,1
006133659,501,4
006133659,854,4
006133659,496,1
006133659,996,1
005103024,379,1
005103024,665,3
005103024,972,4
005103024,308,4
004484267,128,1
006061195,452,3
006061195,910,4
006061195,423,4
006061195,804,3
006061195,1,2
002764106,907,3
002764106,602,2
002764106,254,4
007896062,122,4
007896062,711,2
007896062,137,4
007896062,138,3
008188912,779,3
008188912,416,4
008188912,429,1
008188912,273,1
008188912,798,4
005390968,730,1
005390968,636,1
005390968,914,1
009802003,993,1
009802003,778,2
009802003,272,1
009802003,201,3
009802003,410,2
009802003,480,4
009472632,235,3
009472632,602,1
009472632,374,3
009472632,729,1
009472632,823,3
009472632,132,2
000130577,496,3
008937645,647,1
008937645,688,3
008937645,103,3
008937645,8,3
000017792,335,2
000017792,528,2
000017792,752,4
000017792,128,3
000017792,364,3
000985334,487,4
006992777,914,3
004359153,522,4
004359153,107,4
000284652,356,2
000284652,722,4
000284652,7,1
008803831,339,2
008803831,139,2
004220257,585,1
004220257,179,2
004220257,81,2
009543755,23,1
009543755,844,1
009543755,67,3
006633663,231,3
006633663,770,3
006633663,12,3
006633663,300,4
006633663,212,1
009092437,447,3
009092437,897,2
009092437,227,1
009092437,255,3
009092437,538,3
009092437,595,2
002095059,431,4
002095059,422,3
002095059,727,3
002095059,841,1
002095059,820,4
004970652,592,4
004970652,730,3
004970652,353,4
004970652,30,3
004970652,965,1
001812558,800,4
001812558,310,3
001812558,316,4
004258940,86,4
004258940,910,1
004258940,981,1
004258940,109,3
004258940,378,2
004258940,234,4
003625126,567,3
003625126,62,4
008421751,400,4
008421751,189,2
008421751,785,1
008421751,137,4
008421751,357,2
005023617,393,4
005023617,938,1
005023617,98,4
003333465,852,4
003333465,575,1
003494675,158,1
003494675,81,1
003494675,299,2
003494675,965,4
003494675,200,3
003494675,550,2
003113425,284,3
003113425,590,3
003113425,606,2
003113425,440,1
006395272,523,3
006395272,647,1
006395272,32,3
006395272,314,4
006395272,318,1
007275034,619,3
007275034,797,2
007275034,406,1
007275034,382,4
007275034,356,3
007275034,926,1
006557365,558,2
001443166,794,2
001443166,554,1
001443166,209,1
001443166,311,4
001443166,106,1
001443166,90,1
006515090,27,4
003445939,313,4
003445939,290,1
003445939,675,1
003445939,817,1
003445939,578,3
000258865,832,4
000258865,337,4
000258865,29,4
000258865,958,1
000258865,994,2
006711351,735,2
006711351,612,2
006711351,496,4
002179956,849,3
002179956,739,4
002179956,863,3
004080632,528,1
004080632,608,2
004080632,668,4
004080632,603,4
004080632,829,3
002806073,173,1
002806073,442,3
002806073,745,4
002806073,624,1
002806073,185,2
001372703,147,3
001372703,306,4
001372703,388,2
008893779,907,1
008893779,208,3
009796470,906,2
009796470,718,3
009796470,144,2
008454057,993,3
008454057,6,2
008454057,44,1
001494501,853,4
001494501,864,3
001494501,458,1
001494501,431,2
001494501,66,1
008759782,23,2
008759782,47,4
000476044,873,4
000476044,954,1
004893535,319,1
004893535,910,2
004893535,142,2
004498418,13,4
004498418,423,4
004498418,956,3
004498418,593,3
004498418,903,3
004498418,176,3
002412208,203,4
002412208,83,2
002495941,590,2
007064717,55,3
007064717,400,3
007064717,510,2
000191078,292,1
009232500,708,3
009159818,340,3
009159818,665,3
009159818,610,4
009159818,654,1
001457789,287,2
001457789,910,1
001457789,765,4
000438976,723,2
000438976,943,2
000438976,33,4
006207510,126,4
006207510,460,4
003695236,330,3
003695236,829,3
003695236,712,4
004281932,836,3
004281932,827,3
004281932,915,4
004281932,743,2
004281932,850,1
004281932,70,2
006590053,964,1
001288079,795,1
001288079,376,4
006436162,468,4
006436162,632,2
006436162,858,1
005384677,364,4
005384677,895,1
005312242,404,1
005312242,890,2
005312242,118,3
007418147,260,3
007418147,928,3
007418147,622,1
007418147,220,3
007418147,79,4
007418147,698,1
003961070,686,4
004590604,507,2
003758089,290,3
003758089,40,1
003758089,10,1
003758089,17,2
007697286,736,3
007697286,450,4
007697286,842,4
007697286,517,2
007697286,942,3
003723101,309,3
003723101,72,3
003723101,577,2
003723101,236,3
003723101,202,2
005889344,272,1
005889344,124,3
005889344,937,3
004744307,652,3
004744307,848,4
004744307,161,3
004744307,593,2
001756198,453,3
008962843,624,3
008962843,436,2
008962843,255,4
008962843,146,3
008561853,39,1
008561853,268,4
008561853,583,4
008561853,896,1
008561853,770,3
008561853,620,2
008023216,782,1
008023216,581,1
008023216,405,2
008023216,274,4
008023216,340,3
008023216,410,4
004562703,690,2
004562703,162,1
004562703,773,2
004562703,914,4
004562703,117,2
004562703,840,1
004089413,630,3
004089413,421,4
004089413,159,3
004089413,518,1
004089413,288,1
008563743,832,4
008563743,214,3
008563743,420,4
007550548,139,1
007550548,197,3
007550548,286,2
007550548,354,2
007550548,892,1
007550548,720,2
006653457,146,1
007054400,65,4
007054400,623,1
007054400,12,3
007054400,264,4
003246140,162,2
003246140,906,2
003246140,656,1
003246140,107,3
003246140,356,4
002351222,931,3
002351222,725,4
002351222,601,3
002351222,320,4
002140580,326,3
004205400,784,1
004205400,917,2
004205400,911,4
004205400,350,3
004205400,340,4
004205400,736,1
007826640,555,4
007826640,730,2
008247250,761,1
008247250,307,1
008247250,272,3
006018549,516,4
006018549,942,3
006018549,854,2
006018549,224,3
006018549,778,4
002779860,924,3
000069477,399,2
000069477,785,1
000069477,891,1
000069477,607,2
000069477,906,1
000069477,947,1
009497402,988,2
009497402,378,1
006988568,914,3
006988568,977,4
006988568,874,3
006988568,575,3
008082071,297,3
008082071,302,4
008082071,169,1
003720778,44,4
008286633,373,1
008286633,714,4
008286633,177,2
008286633,889,1
008286633,235,4
002539134,262,3
002539134,899,4
002539134,698,2
002539134,142,1
002539134,264,3
006440955,38,2
006440955,338,1
006440955,327,2
006440955,797,1
006440955,434,2
002292744,620,2
002292744,975,1
002292744,475,1
002292744,780,4
004185882,966,1
004185882,356,3
004185882,690,1
004185882,93,3
003582932,325,3
003582932,72,2
003582932,628,4
003582932,98,4
002729730,429,1
002729730,766,1
005132457,626,2
005132457,488,1
005132457,116,1
005132457,257,1
009259071,409,2
009259071,41,1
009259071,266,2
009259071,357,4
003209899,166,4
003209899,212,3
003209899,14,3
003209899,161,1
003209899,776,4
003209899,311,3
002676685,601,4
002676685,972,4
002676685,519,2
002676685,128,1
005887102,452,3
005887102,891,4
005887102,847,1
005887102,117,1
007768319,937,4
007768319,711,3
007768319,863,4
007768319,309,4
007768319,692,1
007768319,411,4
008368726,555,2
008368726,247,1
008368726,123,2
008368726,594,1
008368726,807,3
008368726,88,1
002919770,507,4
002919770,311,3
002919770,689,3
002919770,213,1
004092389,834,3
004092389,419,1
004092389,821,3
004092389,908,3
004092389,922,2
004092389,474,1
008889037,64,2
008889037,485,1
008889037,463,1
008889037,897,1
001973367,735,1
001973367,567,3
001973367,277,1
001973367,396,3
005650710,452,2
005650710,815,3
005650710,515,4
005650710,514,1
005650710,186,4
003419586,600,2
003419586,678,3
008481721,317,3
008481721,612,2
008481721,924,3
005944912,591,1
005944912,820,4
004273901,10,2
004273901,656,1
004273901,815,1
004273901,42,4
004273901,765,4
000622218,407,1
000622218,554,4
000622218,566,3
007929189,512,1
007929189,281,4
007929189,918,1
000156013,45,2
000156013,398,4
000156013,720,1
000156013,83,3
000156013,755,2
000585655,968,4
000585655,398,1
000585655,582,4
000585655,418,1
000585655,629,2
000585655,562,3
002377919,237,1
002377919,101,2
002377919,883,1
002377919,375,2
002377919,928,1
002377919,509,4
004840970,165,2
004840970,490,4
004840970,602,1
007325325,648,2
007325325,214,4
007325325,137,1
007325325,85,2
007325325,650,2
007325325,507,1
006640246,578,3
006640246,869,2
007712464,951,2
007712464,188,3
007712464,452,3
007712464,651,4
007712464,453,1
007712464,156,3
004314027,944,3
004314027,998,3
004314027,958,4
003202250,508,1
003585463,63,2
008797254,495,2
008797254,776,4
008797254,810,2
008797254,617,3
004832225,359,4
004832225,428,1
004832225,702,4
007796228,995,4
007796228,584,4
007796228,697,1
007796228,294,1
007796228,450,4
002582449,931,4
002582449,268,3
002582449,720,3
002582449,6,3
008764766,122,4
008764766,30,4
008764766,271,2
008764766,419,2
008764766,642,4
001596814,494,4
001596814,647,1
001596814,605,3
001596814,977,4
001596814,147,1
001596814,548,1
005325215,782,3
006877545,901,3
006877545,95,4
006877545,493,3
006877545,986,1
006877545,839,4
006877545,789,4
006932103,660,1
007973617,814,4
001091584,1,1
001091584,666,3
003406426,349,3
003406426,912,2
003406426,371,2
003406426,624,2
007091575,190,4
007091575,981,3
007091575,655,3
007091575,634,1
007091575,917,2
008737051,826,1
007483027,724,3
004444409,922,1
005092538,739,1
005092538,22,1
002389977,446,4
002389977,665,2
002389977,318,4
002389977,964,3
002389977,462,2
001256717,86,3
001256717,145,3
002763860,750,3
002763860,937,1
002763860,42,2
002763860,29,1
003666916,837,3
003666916,840,4
003666916,150,1
003666916,430,3
007864807,817,4
007864807,191,1
007864807,354,4
007864807,171,3
007864807,124,4
008986651,260,4
008986651,568,1
008986651,269,2
008986651,767,1
008986651,646,3
008986651,33,1
003395685,362,4
003395685,762,1
003395685,337,4
003395685,639,3
005563130,754,4
005563130,940,4
005563130,353,1
001414204,164,1
009255408,176,3
007658673,278,1
007658673,429,1
007100528,775,3
007100528,737,4
007100528,457,4
007100528,774,1
007100528,473,4
008221723,167,2
008221723,472,4
009028470,242,3
009028470,713,1
009102290,293,1
009102290,58,1
009102290,904,4
009102290,400,3
009102290,964,1
009102290,968,1
008671295,36,1
001558683,493,1
001558683,758,2
001558683,313,2
001558683,457,4
002168953,948,3
002168953,621,1
002168953,591,3
002168953,483,4
002168953,879,4
002168953,243,1
003678519,146,3
003678519,398,3
003678519,68,3
003678519,509,3
003678519,520,1
003678519,269,1
006444905,317,1
006444905,733,2
006444905,948,3
006444905,467,1
006444905,68,4
006444905,200,3
006077800,450,1
006077800,128,3
006077800,370,3
002756512,82,4
002756512,494,1
002756512,387,4
002756512,412,2
002401488,751,2
002401488,164,2
002401488,186,2
002401488,324,1
002401488,987,3
002401488,52,3
003653854,312,4
003653854,431,2
003653854,752,1
003653854,393,4
003653854,319,4
003653854,468,2
000187179,614,3
000187179,554,3
000187179,263,4
000187179,103,3
007504504,153,3
007504504,540,4
009102368,86,3
009102368,870,3
009102368,429,4
009102368,652,3
009102368,988,1
001519863,642,2
001519863,24,2
001519863,104,3
009907864,292,3
009907864,990,2
000920886,794,2
000920886,303,4
009104632,737,3
009104632,565,2
007277940,477,1
007277940,440,4
002148964,363,1
002148964,842,4
000513221,482,4
000513221,152,2
000513221,109,4
000513221,16,1
007924715,147,2
000413232,698,2
000362063,2,3
008567212,140,2
007610309,313,1
007610309,746,2
007610309,935,4
007610309,594,1
005729306,70,2
004157475,909,2
004157475,491,1
004157475,767,3
004157475,314,1
004157475,422,4
004157475,180,4
007016907,525,4
007016907,35,2
007016907,296,3
007016907,412,3
007016907,382,1
007016907,754,1
005216379,932,2
005216379,65,3
005216379,439,4
005216379,286,1
008166215,372,1
008166215,757,3
008166215,899,2
005036631,436,2
005036631,180,3
007884504,714,4
007884504,936,4
007884504,617,2
007884504,372,2
007884504,632,4
007884504,690,1
009399662,540,4
009399662,523,2
009399662,436,4
009399662,957,2
009399662,240,4
009399662,819,1
006239225,923,3
006239225,284,2
006239225,122,4
006239225,800,1
006239225,955,1
006239225,483,2
005691371,174,1
005691371,981,2
005691371,792,2
005691371,295,1
005691371,698,4
003988605,768,3
003988605,446,2
003988605,382,2
003988605,258,3
002055496,113,2
002055496,452,4
002055496,525,3
002055496,259,1
000309247,936,1
000309247,686,2
000309247,189,3
005989968,310,3
005989968,385,2
005989968,686,2
005989968,642,3
003218857,188,1
003218857,255,2
003218857,923,3
003218857,307,2
003218857,589,1
003218857,34,2
001433009,729,1
001433009,62,2
007617945,425,1
007617945,514,1
007617945,776,4
008659463,15,3
004375471,4,1
004375471,949,3
004375471,537,4
004375471,155,1
006565663,619,2
006565663,773,1
006565663,978,1
000440089,72,1
000440089,193,2
000440089,123,1
000440089,870,4
000879100,440,3
000507438,751,2
000507438,870,2
000507438,809,3
000507438,289,4
000507438,378,2
008590574,716,1
008590574,568,2
008590574,391,2
008590574,715,1
008590574,126,2
001824426,292,1
001824426,161,4
001824426,910,1
005749031,978,4
007794619,280,2
007794619,529,1
007794619,39,1
005518259,588,3
005518259,485,2
005518259,295,4
008199003,878,2
008199003,372,4
008199003,553,1
008199003,499,2
008199003,987,4
004986847,61,1
004986847,425,2
008750908,183,2
008750908,710,2
008750908,35,3
009500575,727,2
009500575,402,4
009500575,568,2
009500575,288,3
009500575,654,3
006732549,716,4
006732549,311,4
006732549,296,2
006732549,792,1
000868059,461,4
000868059,36,4
009715775,513,1
009715775,33,4
009715775,104,2
009715775,345,4
003959071,558,2
006492170,594,1
006492170,833,4
006492170,463,4
006492170,959,1
004246459,936,4
004246459,633,2
004246459,713,1
004246459,408,4
004246459,660,4
004430799,123,2
004430799,740,4
004430799,435,4
004430799,416,1
004430799,462,2
004430799,620,3
001686201,417,3
002460802,819,2
002460802,927,3
002460802,604,1
002460802,268,3
002460802,761,4
002460802,962,3
002025913,494,1
002025913,970,2
002025913,157,4
007523145,204,2
008121500,755,2
008121500,338,4
008121500,91,1
008121500,768,1
007483404,793,3
007483404,589,1
007483404,329,4
007483404,45,3
007483404,831,1
007483404,907,2
007185862,628,4
000210469,295,2
000210469,660,3
000776416,724,3
000776416,874,2
000776416,690,2
000776416,467,4
000445036,358,3
000445036,599,1
000445036,955,3
000445036,29,1
000445036,144,3
009303767,527,4
009303767,611,3
009303767,414,3
009303767,23,2
000021803,762,3
000021803,694,1
000021803,262,4
000021803,716,3
004258114,649,2
009109276,406,2
009109276,29,1
009109276,932,4
009109276,920,4
009109276,180,1
009109276,168,3
000247835,938,2
000247835,930,4
000247835,37,4
009999025,474,3
009999025,154,4
009999025,229,4
009999025,804,4
009423230,540,2
009423230,624,2
009423230,176,3
009423230,904,4
009423230,598,4
009423230,288,2
001106096,168,3
001106096,431,1
001106096,911,2
001106096,987,3
001182629,788,3
001182629,750,3
001182629,562,4
001182629,808,1
007912315,3,4
007912315,940,3
007912315,906,3
007912315,871,1
007912315,952,3
000696082,531,4
000696082,677,3
000696082,785,3
000696082,849,4
000696082,210,2
001450561,8,3
001450561,955,3
001450561,332,2
005442018,539,4
005442018,497,1
005442018,75,2
005405594,676,1
004611156,999,1
004611156,550,4
004611156,685,3
004611156,718,3
004611156,742,2
006461826,26,3
006461826,487,3
006461826,713,4
006461826,387,1
006461826,488,2
008827163,185,2
008827163,814,1
008827163,5,3
002188053,895,2
007725229,514,2
007725229,195,4
007725229,904,3
007725229,559,4
007725229,328,1
007725229,701,4
004388720,688,3
004388720,833,1
004388720,831,2
004388720,600,4
006957509,279,1
006957509,117,1
006957509,79,1
006957509,518,3
000309786,223,3
000309786,394,1
009326146,311,2
009326146,195,2
009326146,467,2
006918537,184,4
006918537,260,1
006918537,979,3
006918537,43,4
006918537,438,3
002873801,549,3
002873801,607,3
002873801,649,2
002873801,214,2
002873801,571,1
004466369,341,4
004466369,287,3
001545985,714,2
001545985,319,1
001545985,155,2
001545985,893,1
008554675,502,2
008554675,838,1
008554675,205,1
005131108,313,4
005131108,731,3
005131108,36,2
005131108,643,4
005131108,187,3
005131108,749,1
002644081,253,4
002644081,877,3
002644081,956,1
002644081,390,1
002644081,550,2
002644081,465,2
002736926,236,3
002736926,283,2
002736926,299,1
002736926,924,1
007979030,531,1
007979030,907,4
007979030,820,1
007979030,316,4
007979030,754,2
006177192,16,3
006177192,35,4
006177192,248,1
006177192,139,2
006177192,867,3
007354405,861,4
004952050,582,4
004952050,530,1
004952050,685,1
004952050,508,4
004952050,577,1
004952050,576,1
002584585,766,1
002584585,762,4
005630643,745,4
005630643,840,2
005630643,369,4
005630643,999,2
005630643,932,4
005630643,86,1
004577671,20,3
004577671,283,2
004577671,916,2
004577671,16,4
004577671,269,2
004577671,375,3
003056461,881,2
003056461,498,3
003056461,953,1
003056461,156,4
003056461,796,1
001167391,651,2
001167391,188,1
001167391,429,4
000655636,25,4
000839285,128,4
000839285,266,1
000839285,60,1
000839285,325,1
008898392,408,4
008898392,189,3
008898392,709,1
008898392,820,2
008898392,538,2
003914219,929,2
003914219,372,4
003914219,265,2
003914219,402,2
003914219,405,1
003914219,119,4
007237662,957,1
007237662,273,3
007237662,567,1
007237662,890,2
008178162,455,2
008178162,692,2
008178162,920,2
008721965,969,2
008721965,136,3
008721965,796,1
006916854,647,1
006916854,811,1
006916854,554,4
005998105,634,4
007956800,750,1
007956800,699,3
007956800,481,1
007956800,608,1
007956800,504,2
000248213,637,4
000248213,494,3
000248213,445,2
001284684,379,3
001284684,974,1
001284684,846,4
001284684,900,2
001284684,971,4
001284684,521,1
002357826,416,3
002357826,924,4
004044807,677,3
004044807,855,2
006775108,631,1
006775108,525,4
006775108,226,2
006775108,592,1
006775108,400,4
005294524,302,1
005294524,342,4
005294524,300,4
005294524,348,1
005294524,739,2
007894597,606,4
007894597,136,2
007894597,547,1
007894597,830,4
007894597,718,1
007894597,879,1
003864812,18,2
003864812,503,1
003864812,283,1
008271341,101,1
008271341,932,4
008271341,385,1
008271341,86,4
008271341,970,3
007778076,505,4
002787581,469,1
002787581,431,1
002787581,951,3
002787581,206,2
002787581,212,4
002787581,117,2
008687057,749,3
008687057,903,2
008687057,842,1
008687057,455,1
008687057,636,2
008687057,825,4
001961883,984,4
001961883,808,1
001961883,759,2
001961883,766,3
001961883,660,1
001961883,598,3
005416167,908,2
005416167,542,4
007753038,767,1
007753038,352,2
009013766,684,1
009013766,435,2
009013766,476,1
005542017,764,1
005542017,751,3
009487109,945,3
009487109,612,4
009487109,852,2
009487109,691,3
009487109,727,3
002360334,775,4
002360334,905,2
002360334,744,4
002360334,524,4
002360334,582,1
002360334,605,1
008740116,671,2
008740116,686,1
000194534,382,4
000194534,150,1
000194534,167,4
000194534,719,1
000194534,591,1
000194534,517,4
007976838,745,4
007976838,691,2
007976838,764,2
007976838,353,2
008791031,557,2
008791031,131,1
008791031,713,4
002085377,582,1
002085377,27,1
003196837,774,2
003196837,576,3
003196837,777,1
008168263,273,2
008168263,981,1
008168263,818,4
007160474,622,4
007160474,134,3
007160474,392,3
007160474,766,2
004638018,560,1
004638018,319,2
004638018,290,1
002311341,425,3
009400321,751,1
009400321,510,3
009400321,22,4
008850582,963,4
008850582,93,1
007094557,149,3
007094557,102,4
007094557,54,1
007094557,736,1
002967954,336,3
002967954,372,2
002967954,484,3
002967954,723,3
002967954,913,3
002967954,314,4
006356221,687,3
006356221,667,4
006356221,713,4
006356221,128,3
007473990,392,2
007253370,867,2
007253370,803,1
006905769,331,4
006905769,488,1
006905769,727,1
006905769,52,2
002509511,48,2
002509511,292,2
002509511,409,2
003896433,302,3
003896433,419,2
003896433,444,3
003896433,379,3
003896433,275,3
002193103,425,2
002193103,733,3
002193103,193,3
002193103,198,4
002193103,464,4
002193103,511,3
004296100,447,4
004296100,932,4
004296100,51,1
004296100,218,4
004296100,800,4
004296100,933,2
007386044,32,3
007386044,471,3
007386044,345,1
007386044,448,2
007386044,726,4
003108915,958,1
003108915,796,2
003108915,65,1
003108915,455,4
001966689,342,4
001966689,457,2
001966689,185,3
001966689,282,1
001966689,298,3
001966689,323,1
001569875,393,2
000420813,409,4
000420813,900,1
000420813,266,1
000518338,627,3
000518338,601,2
000518338,937,3
000534245,764,4
000534245,552,3
000534245,250,3
000534245,116,1
000534245,407,4
000534245,398,4
000260542,23,4
000260542,636,3
000260542,968,3
001788677,94,1
001788677,91,2
001788677,557,1
001788677,917,1
001788677,565,1
001945104,820,2
001945104,263,2
004766008,667,3
004766008,943,1
004766008,7,3
002376622,469,1
002376622,232,1
002376622,646,1
002376622,846,2
002376622,716,3
001979559,470,2
001979559,592,1
007588224,710,3
001637306,5,4
001637306,768,2
001637306,822,4
001637306,960,3
001637306,187,1
009259959,482,1
009259959,67,4
009259959,926,1
000837542,5,2
000837542,732,3
000837542,780,3
000837542,554,3
000837542,791,1
003183609,562,3
003183609,262,1
003183609,586,1
006325330,783,4
006325330,201,4
006325330,366,4
006325330,350,2
002238031,271,4
002238031,162,3
008594603,522,4
008594603,197,3
008594603,944,3
008594603,657,4
008594603,530,2
009455601,159,1
009455601,691,2
009455601,610,2
004340143,112,1
004340143,31,4
004340143,499,1
006918112,846,4
006918112,872,2
006918112,545,1
006918112,939,1
008002542,375,2
008002542,817,3
004727963,669,3
004727963,343,4
004727963,802,2
004727963,238,4
004727963,469,2
004727963,444,2
003881756,326,2
003881756,591,1
008360315,340,4
008360315,557,1
008360315,90,2
002531094,90,2
002531094,726,3
002531094,415,1
002531094,913,1
002531094,621,3
006709116,831,2
006709116,815,1
006709116,218,4
006709116,983,4
006709116,523,1
000805162,221,2
000805162,786,1
000805162,900,2
000805162,754,3
000805162,87,2
000805162,345,3
001396176,602,1
001396176,71,1
001396176,615,2
001396176,209,4
002448717,791,4
002448717,166,2
002448717,309,4
008258976,448,1
008258976,803,2
008258976,290,3
008258976,288,2
003598068,458,1
003598068,272,3
003598068,181,3
003616600,338,1
003616600,133,3
003616600,933,2
003616600,341,4
003616600,267,1
002134268,526,2
002134268,278,3
002134268,678,2
000485821,546,4
000485821,440,3
000485821,198,4
006903071,57,4
006903071,817,4
006903071,269,4
006903071,182,1
006903071,517,2
006903071,210,1
006006904,339,4
000509670,209,4
000509670,505,3
000509670,807,1
000509670,363,1
000509670,631,4
000509670,283,4
009031198,722,1
009031198,746,2
009031198,512,2
009031198,517,2
009031198,354,4
008684759,858,2
008684759,404,3
008684759,767,2
003583158,822,2
003583158,190,1
003583158,258,4
007493311,909,4
007493311,269,2
007493311,658,3
007493311,401,3
003375580,165,2
006387522,591,2
006387522,860,4
006387522,988,2
006387522,478,4
000731985,445,3
000731985,435,3
000731985,917,3
006338561,925,3
006338561,113,1
006338561,825,4
006338561,316,1
006338561,47,4
002383034,235,3
009815827,239,4
009815827,278,3
009815827,405,2
009815827,397,4
008539935,818,4
008539935,476,2
008539935,980,2
008539935,330,3
004299188,104,3
004299188,304,1
004299188,451,2
004299188,974,3
007325085,531,3
007325085,96,1
007325085,587,1
007325085,994,3
007325085,121,3
009795261,641,3
009795261,383,1
009795261,223,1
009795261,384,1
009795261,229,2
007624563,428,3
007624563,1,4
002768950,949,1
002768950,810,3
002768950,478,3
002768950,204,3
002768950,696,1
002768950,196,2
008829534,660,4
008829534,259,2
008829534,361,3
008829534,643,4
008447906,932,4
008447906,177,4
008447906,151,2
008447906,638,2
008447906,536,2
008691735,578,2
008691735,106,4
008691735,453,1
008691735,122,4
004516667,431,3
004516667,211,3
004516667,638,4
004516667,422,1
004516667,787,2
008564822,607,2
008564822,393,2
008564822,131,2
008564822,120,4
008564822,955,4
002090370,895,1
002090370,554,1
002090370,762,3
002090370,921,4
002090370,766,3
002090370,485,1
005264456,949,3
005264456,56,3
005264456,702,2
005264456,901,1
004730769,465,4
004730769,405,1
004730769,507,4
004730769,628,3
004730769,838,2
003702237,855,4
003702237,337,1
003702237,736,4
003702237,805,3
006522724,798,2
006522724,496,2
006522724,158,3
006522724,414,3
006522724,755,4
001143752,953,3
001143752,803,3
001143752,519,3
001143752,289,1
001143752,647,4
001143752,969,2
007151071,177,4
007151071,266,3
007151071,464,2
005389138,60,3
005389138,731,3
005389138,333,3
005389138,199,4
005389138,724,3
005489096,252,4
008070859,248,1
008070859,268,3
008070859,388,4
007912100,130,3
007912100,490,2
007912100,469,3
007912100,592,1
007912100,900,4
007912100,91,1
005248307,316,4
005248307,781,4
005248307,119,1
005248307,171,3
005248307,284,3
005248307,645,2
006727723,461,1
008883649,957,3
008883649,921,3
008883649,790,4
008883649,702,4
008883649,250,1
008883649,613,1
005979529,856,1
005979529,380,1
005979529,250,3
005979529,686,1
005979529,564,3
000234946,634,4
000234946,210,3
000234946,866,2
000234946,335,1
000234946,167,3
003845895,484,1
003845895,149,1
002253292,631,3
001962502,730,4
001962502,828,1
001962502,215,4
001962502,60,2
001962502,933,2
007579537,399,4
007579537,882,1
007579537,992,1
007579537,837,4
007579537,875,2
001321566,437,2
001321566,678,2
001321566,769,1
001321566,682,3
001321566,762,2
001321566,961,4
004116535,578,3
004116535,881,1
004116535,390,4
004116535,859,2
004116535,248,2
004116535,707,4
002025557,790,2
002025557,525,4
002025557,138,4
002025557,578,1
002025557,577,1
007816961,21,3
007816961,305,2
007816961,876,4
007816961,840,4
007816961,515,3
007816961,365,3
003466153,108,2
003466153,391,4
003466153,804,2
007912629,848,3
007912629,101,3
007912629,672,3
007912629,85,4
007912629,791,2
007912629,182,4
002164290,67,2
002164290,952,1
002164290,158,1
002164290,541,2
002164290,548,4
002164290,341,4
008495245,257,3
008495245,487,3
008495245,445,2
002047702,796,4
002047702,413,4
002047702,30,3
000776002,110,4
000776002,92,4
000776002,524,2
000776002,371,4
000776002,948,2
001471928,68,2
001471928,553,2
007978550,63,3
007978550,129,4
007978550,484,3
007978550,687,4
007978550,803,3
007978550,522,1
000861189,898,4
000861189,602,2
000861189,857,2
008841786,835,3
008841786,686,3
008841786,559,2
008841786,614,1
008841786,120,2
008841786,34,4
000726292,962,2
000726292,50,4
009107595,933,3
009107595,583,3
002544240,365,4
002544240,795,3
002544240,372,4
002544240,517,1
002544240,792,4
009998126,432,2
009998126,476,3
009998126,761,3
009998126,240,4
003286265,232,4
003286265,351,4
003286265,65,3
003286265,833,4
004162620,606,2
004162620,16,2
004162620,908,2
004808510,678,1
004808510,627,1
004808510,263,3
000510566,164,2
000510566,63,2
000510566,172,2
000510566,470,4
000510566,117,4
000510566,617,2
003871566,807,3
003871566,493,4
003871566,397,3
003871566,761,3
003871566,739,4
003871566,314,1
007070510,422,2
007070510,716,3
